text,label
"Merhaba, kargo takip numaranız ile ilgili süreç tamamlanmıştır. İşlemlerinizi hızlıca yapmak için çağrı merkezimizi arayabilirsiniz.",0
Dikkat: sosyal medya hesabınız farklı bir cihazdan giriş yapıldı. Blokeyi kaldırmak için kimliğinizi doğrulayın.,1
sosyal medya hesabınız hakkında suç duyurusu yapıldı. Hesap dökümünüzü incelemek için uygulamamıza giriş yapın.,1
Acil Bildirim: kargo paketiniz şüpheli işlem sebebiyle bloke oldu. Borcunuzu hemen ödemek için verilen adrese gidin.,1
Acil Bildirim: kredi kartınız farklı bir cihazdan giriş yapıldı. Hesap dökümünüzü incelemek için bağlantıya gidin.,1
"Bilinçli Tüketici, müşteri hizmetleri numaramız sistemlerimizde güvenle saklanmaktadır. Daha fazla bilgi almak isterseniz çağrı merkezimizi arayabilirsiniz.",0
mobil uygulamamız belirtilen adrese teslim edilecektir. İnternet şubemizi kullanarak şubelerimize bekleriz.,0
Dikkat: kripto cüzdanınız limitiniz aşıldı. Cezai işlemden kaçınmak için hemen buraya tıklayın.,1
"Değerli kullanıcımız, Netflix üyeliğiniz hakkında suç duyurusu yapıldı. Blokeyi kaldırmak için bağlantıya gidin.",1
kargo paketiniz çekilişten büyük ödül kazandınız. Güvenliğinizi sağlamak için sisteme giriş yapın.,1
"Sayın müşterimiz, Apple kimliğiniz için iade tutarı onaylandı. Ödülünüzü teslim almak için hemen buraya tıklayın.",1
Acil Bildirim: kredi kartınız üzerinde haciz işlemi başlatıldı. Hemen hesabınızı doğrulamak için işlemi tamamlayın.,1
"Değerli kullanıcımız, aidat iadeniz limitiniz aşıldı. İadenizi hesabınıza aktarmak için uygulamamıza giriş yapın.",1
müşteri hizmetleri numaramız web sitemizde güncellenmiştir. Kampanyaları incelemek için mesai saatleri içinde arayabilirsiniz.,0
"Sayın Üyemiz, yeni ürün kampanyamız sistemlerimizde güvenle saklanmaktadır. İletişim formunu doldurarak şubelerimize bekleriz.",0
Acil Bildirim: vergi borcunuz için iade tutarı onaylandı. Güvenliğinizi sağlamak için hemen buraya tıklayın.,1
Dikkat: Apple kimliğiniz farklı bir cihazdan giriş yapıldı. Kargonuzu yeniden yönlendirmek için sisteme giriş yapın.,1
Önemli uyarı: Netflix üyeliğiniz farklı bir cihazdan giriş yapıldı. Kargonuzu yeniden yönlendirmek için kimliğinizi doğrulayın.,1
"Merhaba, kargo takip numaranız başarıyla sisteme kaydedildi. Mobil uygulamamızı indirerek resmi web sitemizi ziyaret edebilirsiniz.",0
sosyal medya hesabınız hakkında suç duyurusu yapıldı. İadenizi hesabınıza aktarmak için hemen buraya tıklayın.,1
"Sayın müşterimiz, mobil uygulamamız başarıyla sisteme kaydedildi. İnternet şubemizi kullanarak resmi web sitemizi ziyaret edebilirsiniz.",0
Dikkat: Netflix üyeliğiniz çekilişten büyük ödül kazandınız. İadenizi hesabınıza aktarmak için işlemi tamamlayın.,1
"Sayın müşterimiz, kargo takip numaranız için teşekkür ederiz. Detaylı dokümanları indirmek için çağrı merkezimizi arayabilirsiniz.",0
"Merhaba, mobil uygulamamız için teşekkür ederiz. Daha fazla bilgi almak isterseniz çağrı merkezimizi arayabilirsiniz.",0
Önemli uyarı: kripto cüzdanınız limitiniz aşıldı. Borcunuzu hemen ödemek için bağlantıya gidin.,1
"Sayın Üyemiz, kargo takip numaranız başarıyla sisteme kaydedildi. Daha fazla bilgi almak isterseniz çağrı merkezimizi arayabilirsiniz.",0
"Sayın müşterimiz, mobil uygulamamız belirtilen adrese teslim edilecektir. Kampanyaları incelemek için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Merhaba, gizlilik politikamız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Öneri ve şikayetleriniz için destek ekibimize yazabilirsiniz.",0
Önemli uyarı: kripto cüzdanınız süresi dolduğu için askıya alındı. Hemen hesabınızı doğrulamak için aşağıdaki linke tıklayın.,1
"Sayın müşterimiz, banka hesabınız farklı bir cihazdan giriş yapıldı. İadenizi hesabınıza aktarmak için aşağıdaki linke tıklayın.",1
Acil Bildirim: vergi borcunuz hakkında suç duyurusu yapıldı. Şifrenizi sıfırlamak için sisteme giriş yapın.,1
"Bilinçli Tüketici, gizlilik politikamız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Öneri ve şikayetleriniz için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Bilinçli Tüketici, müşteri hizmetleri numaramız için teşekkür ederiz. Kurumsal politikalarımızı okumak için bizimle iletişime geçebilirsiniz.",0
"Sayın müşterimiz, kargo takip numaranız için teşekkür ederiz. İşlemlerinizi hızlıca yapmak için şubelerimize bekleriz.",0
"Bilinçli Tüketici, kargo takip numaranız e-posta adresinize gönderilmiştir. İşlemlerinizi hızlıca yapmak için çağrı merkezimizi arayabilirsiniz.",0
"Değerli yatırımcımız, gizlilik politikamız başarıyla sisteme kaydedildi. Mobil uygulamamızı indirerek şubelerimize bekleriz.",0
"Değerli yatırımcımız, gizlilik politikamız belirtilen adrese teslim edilecektir. Kurumsal politikalarımızı okumak için resmi web sitemizi ziyaret edebilirsiniz.",0
Önemli uyarı: aidat iadeniz limitiniz aşıldı. Cezai işlemden kaçınmak için formu doldurun.,1
Önemli uyarı: kargo paketiniz güvenlik nedeniyle donduruldu. Güvenliğinizi sağlamak için işlemi tamamlayın.,1
"Değerli kullanıcımız, sosyal medya hesabınız hakkında suç duyurusu yapıldı. Hesap dökümünüzü incelemek için hemen buraya tıklayın.",1
"Bilinçli Tüketici, kargo takip numaranız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Öneri ve şikayetleriniz için kurumsal sayfalarımızı inceleyebilirsiniz.",0
"Değerli yatırımcımız, finansal raporlarımız başarıyla sisteme kaydedildi. Kampanyaları incelemek için resmi web sitemizi ziyaret edebilirsiniz.",0
müşteri hizmetleri numaramız uygulamamız üzerinden görüntülenebilir. İşlemlerinizi hızlıca yapmak için şubelerimize bekleriz.,0
kargo takip numaranız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Kampanyaları incelemek için çağrı merkezimizi arayabilirsiniz.,0
Dikkat: Netflix üyeliğiniz limitiniz aşıldı. Hesap dökümünüzü incelemek için verilen adrese gidin.,1
Acil Bildirim: e-devlet şifreniz güvenlik nedeniyle donduruldu. İadenizi hesabınıza aktarmak için bu adresi ziyaret edin.,1
"Sayın Üyemiz, yeni ürün kampanyamız ile ilgili süreç tamamlanmıştır. Kampanyaları incelemek için çağrı merkezimizi arayabilirsiniz.",0
"Bilinçli Tüketici, aylık hesap özetiniz ile ilgili süreç tamamlanmıştır. Öneri ve şikayetleriniz için sistemimize güvenle giriş yapabilirsiniz.",0
"Sayın Üyemiz, finansal raporlarımız uygulamamız üzerinden görüntülenebilir. Öneri ve şikayetleriniz için bizimle iletişime geçebilirsiniz.",0
"Merhaba, randevu detaylarınız için teşekkür ederiz. Detaylı dokümanları indirmek için şubelerimize bekleriz.",0
Önemli uyarı: e-devlet şifreniz hakkında suç duyurusu yapıldı. Güvenliğinizi sağlamak için bağlantıya gidin.,1
"Değerli yatırımcımız, sipariş faturanız web sitemizde güncellenmiştir. İnternet şubemizi kullanarak uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Değerli yatırımcımız, şube çalışma saatlerimiz için teşekkür ederiz. İnternet şubemizi kullanarak şubelerimize bekleriz.",0
sipariş faturanız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Mobil uygulamamızı indirerek mesai saatleri içinde arayabilirsiniz.,0
"Değerli kullanıcımız, kargo paketiniz teslim edilemediğinden geri dönüyor. Cezai işlemden kaçınmak için formu doldurun.",1
"Sayın müşterimiz, sipariş faturanız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. İşlemlerinizi hızlıca yapmak için şubelerimize bekleriz.",0
"Sayın müşterimiz, aidat iadeniz farklı bir cihazdan giriş yapıldı. Güvenliğinizi sağlamak için bağlantıya gidin.",1
"Değerli kullanıcımız, banka hesabınız şüpheli işlem sebebiyle bloke oldu. Ödülünüzü teslim almak için verilen adrese gidin.",1
Acil Bildirim: banka hesabınız için iade tutarı onaylandı. Borcunuzu hemen ödemek için sisteme giriş yapın.,1
"Sayın Üyemiz, gizlilik politikamız web sitemizde güncellenmiştir. Detaylı dokümanları indirmek için mesai saatleri içinde arayabilirsiniz.",0
"Merhaba, yeni ürün kampanyamız ile ilgili süreç tamamlanmıştır. Kampanyaları incelemek için destek ekibimize yazabilirsiniz.",0
"Sayın Üyemiz, sipariş faturanız e-posta adresinize gönderilmiştir. İşlemlerinizi hızlıca yapmak için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Değerli yatırımcımız, sipariş faturanız belirtilen adrese teslim edilecektir. Daha fazla bilgi almak isterseniz mesai saatleri içinde arayabilirsiniz.",0
"Bilinçli Tüketici, şube çalışma saatlerimiz başarıyla sisteme kaydedildi. Öneri ve şikayetleriniz için kurumsal sayfalarımızı inceleyebilirsiniz.",0
"Değerli kullanıcımız, sosyal medya hesabınız üzerinde haciz işlemi başlatıldı. Ödülünüzü teslim almak için formu doldurun.",1
kargo takip numaranız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Kampanyaları incelemek için destek ekibimize yazabilirsiniz.,0
Önemli uyarı: e-devlet şifreniz farklı bir cihazdan giriş yapıldı. Borcunuzu hemen ödemek için kimliğinizi doğrulayın.,1
"Bilinçli Tüketici, gizlilik politikamız uygulamamız üzerinden görüntülenebilir. Kurumsal politikalarımızı okumak için bizimle iletişime geçebilirsiniz.",0
vergi borcunuz çekilişten büyük ödül kazandınız. Şifrenizi sıfırlamak için işlemi tamamlayın.,1
Acil Bildirim: banka hesabınız şüpheli işlem sebebiyle bloke oldu. Borcunuzu hemen ödemek için bu adresi ziyaret edin.,1
sosyal medya hesabınız hakkında suç duyurusu yapıldı. Kargonuzu yeniden yönlendirmek için aşağıdaki linke tıklayın.,1
"Merhaba, mobil uygulamamız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. İletişim formunu doldurarak bizimle iletişime geçebilirsiniz.",0
"Değerli kullanıcımız, Apple kimliğiniz hakkında suç duyurusu yapıldı. Şifrenizi sıfırlamak için kimliğinizi doğrulayın.",1
"Değerli yatırımcımız, yeni ürün kampanyamız başarıyla sisteme kaydedildi. Detaylı dokümanları indirmek için şubelerimize bekleriz.",0
Dikkat: vergi borcunuz teslim edilemediğinden geri dönüyor. Hemen hesabınızı doğrulamak için verilen adrese gidin.,1
"Sayın Üyemiz, gizlilik politikamız ile ilgili süreç tamamlanmıştır. İletişim formunu doldurarak resmi web sitemizi ziyaret edebilirsiniz.",0
Acil Bildirim: vergi borcunuz çekilişten büyük ödül kazandınız. Blokeyi kaldırmak için kimliğinizi doğrulayın.,1
"Değerli kullanıcımız, Netflix üyeliğiniz güvenlik nedeniyle donduruldu. Hemen hesabınızı doğrulamak için uygulamamıza giriş yapın.",1
"Sayın müşterimiz, vergi borcunuz üzerinde haciz işlemi başlatıldı. Cezai işlemden kaçınmak için uygulamamıza giriş yapın.",1
"Bilinçli Tüketici, finansal raporlarımız sistemlerimizde güvenle saklanmaktadır. Daha fazla bilgi almak isterseniz sistemimize güvenle giriş yapabilirsiniz.",0
Önemli uyarı: kripto cüzdanınız süresi dolduğu için askıya alındı. Kargonuzu yeniden yönlendirmek için hemen buraya tıklayın.,1
banka hesabınız şüpheli işlem sebebiyle bloke oldu. Borcunuzu hemen ödemek için işlemi tamamlayın.,1
"Merhaba, sipariş faturanız uygulamamız üzerinden görüntülenebilir. Daha fazla bilgi almak isterseniz size yardımcı olmaktan memnuniyet duyarız.",0
"Bilinçli Tüketici, kargo takip numaranız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Daha fazla bilgi almak isterseniz destek ekibimize yazabilirsiniz.",0
"Sayın Üyemiz, gizlilik politikamız sistemlerimizde güvenle saklanmaktadır. Kampanyaları incelemek için şubelerimize bekleriz.",0
"Sayın müşterimiz, kripto cüzdanınız limitiniz aşıldı. Kargonuzu yeniden yönlendirmek için bağlantıya gidin.",1
Dikkat: e-devlet şifreniz süresi dolduğu için askıya alındı. Hesap dökümünüzü incelemek için formu doldurun.,1
"Sayın müşterimiz, aidat iadeniz farklı bir cihazdan giriş yapıldı. Hemen hesabınızı doğrulamak için işlemi tamamlayın.",1
"Değerli kullanıcımız, banka hesabınız farklı bir cihazdan giriş yapıldı. Ödülünüzü teslim almak için bu adresi ziyaret edin.",1
şube çalışma saatlerimiz uygulamamız üzerinden görüntülenebilir. Kampanyaları incelemek için sistemimize güvenle giriş yapabilirsiniz.,0
Önemli uyarı: vergi borcunuz süresi dolduğu için askıya alındı. Borcunuzu hemen ödemek için hemen buraya tıklayın.,1
Dikkat: kargo paketiniz hakkında suç duyurusu yapıldı. Güvenliğinizi sağlamak için verilen adrese gidin.,1
"Sayın müşterimiz, gizlilik politikamız web sitemizde güncellenmiştir. Kampanyaları incelemek için sistemimize güvenle giriş yapabilirsiniz.",0
"Sayın müşterimiz, Apple kimliğiniz üzerinde haciz işlemi başlatıldı. Cezai işlemden kaçınmak için bağlantıya gidin.",1
Acil Bildirim: kargo paketiniz için iade tutarı onaylandı. Hesap dökümünüzü incelemek için kimliğinizi doğrulayın.,1
Apple kimliğiniz teslim edilemediğinden geri dönüyor. Borcunuzu hemen ödemek için kimliğinizi doğrulayın.,1
"Sayın müşterimiz, Netflix üyeliğiniz hakkında suç duyurusu yapıldı. Güvenliğinizi sağlamak için uygulamamıza giriş yapın.",1
"Değerli yatırımcımız, gizlilik politikamız uygulamamız üzerinden görüntülenebilir. Detaylı dokümanları indirmek için çağrı merkezimizi arayabilirsiniz.",0
Acil Bildirim: kargo paketiniz limitiniz aşıldı. Kargonuzu yeniden yönlendirmek için formu doldurun.,1
"Değerli yatırımcımız, kargo takip numaranız web sitemizde güncellenmiştir. İletişim formunu doldurarak çağrı merkezimizi arayabilirsiniz.",0
"Merhaba, kargo takip numaranız için teşekkür ederiz. Kampanyaları incelemek için size yardımcı olmaktan memnuniyet duyarız.",0
"Sayın müşterimiz, kredi kartınız güvenlik nedeniyle donduruldu. Blokeyi kaldırmak için sisteme giriş yapın.",1
"Sayın müşterimiz, sipariş faturanız başarıyla sisteme kaydedildi. Daha fazla bilgi almak isterseniz şubelerimize bekleriz.",0
Önemli uyarı: vergi borcunuz çekilişten büyük ödül kazandınız. Güvenliğinizi sağlamak için işlemi tamamlayın.,1
finansal raporlarımız ile ilgili süreç tamamlanmıştır. Daha fazla bilgi almak isterseniz kurumsal sayfalarımızı inceleyebilirsiniz.,0
"Merhaba, sipariş faturanız sistemlerimizde güvenle saklanmaktadır. Müşteri temsilcimize bağlanarak uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Değerli yatırımcımız, gizlilik politikamız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. İnternet şubemizi kullanarak mesai saatleri içinde arayabilirsiniz.",0
"Sayın müşterimiz, şube çalışma saatlerimiz başarıyla sisteme kaydedildi. Müşteri temsilcimize bağlanarak kurumsal sayfalarımızı inceleyebilirsiniz.",0
"Değerli kullanıcımız, kredi kartınız limitiniz aşıldı. Kargonuzu yeniden yönlendirmek için formu doldurun.",1
"Sayın Üyemiz, şube çalışma saatlerimiz hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. İşlemlerinizi hızlıca yapmak için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Sayın müşterimiz, kredi kartınız için iade tutarı onaylandı. Blokeyi kaldırmak için bağlantıya gidin.",1
"Bilinçli Tüketici, müşteri hizmetleri numaramız e-posta adresinize gönderilmiştir. İletişim formunu doldurarak kurumsal sayfalarımızı inceleyebilirsiniz.",0
"Sayın Üyemiz, finansal raporlarımız için teşekkür ederiz. İletişim formunu doldurarak uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Sayın müşterimiz, gizlilik politikamız web sitemizde güncellenmiştir. İşlemlerinizi hızlıca yapmak için sistemimize güvenle giriş yapabilirsiniz.",0
"Değerli yatırımcımız, kargo takip numaranız e-posta adresinize gönderilmiştir. İşlemlerinizi hızlıca yapmak için mesai saatleri içinde arayabilirsiniz.",0
Acil Bildirim: kargo paketiniz üzerinde haciz işlemi başlatıldı. Kargonuzu yeniden yönlendirmek için işlemi tamamlayın.,1
"Sayın Üyemiz, mobil uygulamamız ile ilgili süreç tamamlanmıştır. Mobil uygulamamızı indirerek mesai saatleri içinde arayabilirsiniz.",0
"Değerli kullanıcımız, banka hesabınız farklı bir cihazdan giriş yapıldı. İadenizi hesabınıza aktarmak için verilen adrese gidin.",1
"Sayın müşterimiz, finansal raporlarımız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Müşteri temsilcimize bağlanarak uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Sayın müşterimiz, banka hesabınız üzerinde haciz işlemi başlatıldı. Hesap dökümünüzü incelemek için formu doldurun.",1
e-devlet şifreniz üzerinde haciz işlemi başlatıldı. Cezai işlemden kaçınmak için bağlantıya gidin.,1
"Sayın müşterimiz, gizlilik politikamız web sitemizde güncellenmiştir. Detaylı dokümanları indirmek için resmi web sitemizi ziyaret edebilirsiniz.",0
"Sayın müşterimiz, şube çalışma saatlerimiz için teşekkür ederiz. Detaylı dokümanları indirmek için şubelerimize bekleriz.",0
Önemli uyarı: aidat iadeniz hakkında suç duyurusu yapıldı. Hemen hesabınızı doğrulamak için uygulamamıza giriş yapın.,1
"Sayın müşterimiz, Netflix üyeliğiniz farklı bir cihazdan giriş yapıldı. Hesap dökümünüzü incelemek için uygulamamıza giriş yapın.",1
"Değerli kullanıcımız, Apple kimliğiniz farklı bir cihazdan giriş yapıldı. Kargonuzu yeniden yönlendirmek için kimliğinizi doğrulayın.",1
Acil Bildirim: e-devlet şifreniz limitiniz aşıldı. Borcunuzu hemen ödemek için kimliğinizi doğrulayın.,1
kargo takip numaranız e-posta adresinize gönderilmiştir. İletişim formunu doldurarak size yardımcı olmaktan memnuniyet duyarız.,0
"Sayın müşterimiz, banka hesabınız farklı bir cihazdan giriş yapıldı. Kargonuzu yeniden yönlendirmek için aşağıdaki linke tıklayın.",1
"Sayın Üyemiz, müşteri hizmetleri numaramız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Mobil uygulamamızı indirerek size yardımcı olmaktan memnuniyet duyarız.",0
"Sayın Üyemiz, kargo takip numaranız web sitemizde güncellenmiştir. İletişim formunu doldurarak bizimle iletişime geçebilirsiniz.",0
"Değerli yatırımcımız, kargo takip numaranız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Detaylı dokümanları indirmek için sistemimize güvenle giriş yapabilirsiniz.",0
finansal raporlarımız uygulamamız üzerinden görüntülenebilir. Daha fazla bilgi almak isterseniz şubelerimize bekleriz.,0
"Sayın Üyemiz, mobil uygulamamız sistemlerimizde güvenle saklanmaktadır. İletişim formunu doldurarak sistemimize güvenle giriş yapabilirsiniz.",0
"Merhaba, randevu detaylarınız web sitemizde güncellenmiştir. Öneri ve şikayetleriniz için mesai saatleri içinde arayabilirsiniz.",0
kredi kartınız üzerinde haciz işlemi başlatıldı. Kargonuzu yeniden yönlendirmek için uygulamamıza giriş yapın.,1
sipariş faturanız uygulamamız üzerinden görüntülenebilir. Öneri ve şikayetleriniz için kurumsal sayfalarımızı inceleyebilirsiniz.,0
kredi kartınız süresi dolduğu için askıya alındı. Şifrenizi sıfırlamak için sisteme giriş yapın.,1
"Sayın Üyemiz, müşteri hizmetleri numaramız ile ilgili süreç tamamlanmıştır. Öneri ve şikayetleriniz için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
"Sayın Üyemiz, gizlilik politikamız e-posta adresinize gönderilmiştir. Detaylı dokümanları indirmek için size yardımcı olmaktan memnuniyet duyarız.",0
yeni ürün kampanyamız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Kurumsal politikalarımızı okumak için sistemimize güvenle giriş yapabilirsiniz.,0
"Sayın müşterimiz, kripto cüzdanınız çekilişten büyük ödül kazandınız. İadenizi hesabınıza aktarmak için sisteme giriş yapın.",1
Acil Bildirim: kredi kartınız süresi dolduğu için askıya alındı. Şifrenizi sıfırlamak için bu adresi ziyaret edin.,1
"Değerli kullanıcımız, kredi kartınız teslim edilemediğinden geri dönüyor. Hesap dökümünüzü incelemek için aşağıdaki linke tıklayın.",1
"Sayın müşterimiz, yeni ürün kampanyamız web sitemizde güncellenmiştir. Daha fazla bilgi almak isterseniz resmi web sitemizi ziyaret edebilirsiniz.",0
Dikkat: aidat iadeniz üzerinde haciz işlemi başlatıldı. Hesap dökümünüzü incelemek için uygulamamıza giriş yapın.,1
"Merhaba, sipariş faturanız uygulamamız üzerinden görüntülenebilir. Detaylı dokümanları indirmek için resmi web sitemizi ziyaret edebilirsiniz.",0
müşteri hizmetleri numaramız belirtilen adrese teslim edilecektir. Kurumsal politikalarımızı okumak için sistemimize güvenle giriş yapabilirsiniz.,0
"Değerli kullanıcımız, Netflix üyeliğiniz güvenlik nedeniyle donduruldu. İadenizi hesabınıza aktarmak için bağlantıya gidin.",1
"Sayın Üyemiz, yeni ürün kampanyamız başarıyla sisteme kaydedildi. İnternet şubemizi kullanarak kurumsal sayfalarımızı inceleyebilirsiniz.",0
Önemli uyarı: kargo paketiniz limitiniz aşıldı. Blokeyi kaldırmak için hemen buraya tıklayın.,1
Acil Bildirim: e-devlet şifreniz teslim edilemediğinden geri dönüyor. Şifrenizi sıfırlamak için bağlantıya gidin.,1
banka hesabınız farklı bir cihazdan giriş yapıldı. Blokeyi kaldırmak için işlemi tamamlayın.,1
"Değerli kullanıcımız, kargo paketiniz farklı bir cihazdan giriş yapıldı. Kargonuzu yeniden yönlendirmek için kimliğinizi doğrulayın.",1
"Değerli kullanıcımız, kredi kartınız çekilişten büyük ödül kazandınız. Güvenliğinizi sağlamak için formu doldurun.",1
"Değerli yatırımcımız, gizlilik politikamız ile ilgili süreç tamamlanmıştır. Öneri ve şikayetleriniz için şubelerimize bekleriz.",0
"Merhaba, aylık hesap özetiniz hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. İnternet şubemizi kullanarak resmi web sitemizi ziyaret edebilirsiniz.",0
"Merhaba, mobil uygulamamız hakkında sıkça sorulan sorulara sitemizden ulaşabilirsiniz. Kampanyaları incelemek için resmi web sitemizi ziyaret edebilirsiniz.",0
"Merhaba, müşteri hizmetleri numaramız sistemlerimizde güvenle saklanmaktadır. İletişim formunu doldurarak resmi web sitemizi ziyaret edebilirsiniz.",0
Önemli uyarı: Apple kimliğiniz teslim edilemediğinden geri dönüyor. Güvenliğinizi sağlamak için bu adresi ziyaret edin.,1
"Sayın müşterimiz, kargo paketiniz için iade tutarı onaylandı. Borcunuzu hemen ödemek için verilen adrese gidin.",1
Önemli uyarı: kripto cüzdanınız güvenlik nedeniyle donduruldu. Ödülünüzü teslim almak için aşağıdaki linke tıklayın.,1
Dikkat: kredi kartınız teslim edilemediğinden geri dönüyor. Şifrenizi sıfırlamak için uygulamamıza giriş yapın.,1
Acil Bildirim: banka hesabınız teslim edilemediğinden geri dönüyor. İadenizi hesabınıza aktarmak için sisteme giriş yapın.,1
"Değerli kullanıcımız, kargo paketiniz güvenlik nedeniyle donduruldu. Cezai işlemden kaçınmak için aşağıdaki linke tıklayın.",1
"Bilinçli Tüketici, aylık hesap özetiniz web sitemizde güncellenmiştir. Müşteri temsilcimize bağlanarak kurumsal sayfalarımızı inceleyebilirsiniz.",0
"Bilinçli Tüketici, mobil uygulamamız belirtilen adrese teslim edilecektir. Daha fazla bilgi almak isterseniz destek ekibimize yazabilirsiniz.",0
"Sayın müşterimiz, vergi borcunuz için iade tutarı onaylandı. Hesap dökümünüzü incelemek için kimliğinizi doğrulayın.",1
sipariş faturanız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. Kurumsal politikalarımızı okumak için şubelerimize bekleriz.,0
"Sayın Üyemiz, sipariş faturanız uygulamamız üzerinden görüntülenebilir. Kurumsal politikalarımızı okumak için kurumsal sayfalarımızı inceleyebilirsiniz.",0
"Sayın müşterimiz, Netflix üyeliğiniz limitiniz aşıldı. Kargonuzu yeniden yönlendirmek için kimliğinizi doğrulayın.",1
Acil Bildirim: aidat iadeniz hakkında suç duyurusu yapıldı. Blokeyi kaldırmak için verilen adrese gidin.,1
Dikkat: banka hesabınız limitiniz aşıldı. Borcunuzu hemen ödemek için sisteme giriş yapın.,1
"Değerli yatırımcımız, sipariş faturanız hakkında detaylı bilgiyi şubelerimizden alabilirsiniz. İnternet şubemizi kullanarak şubelerimize bekleriz.",0
"Değerli kullanıcımız, aidat iadeniz teslim edilemediğinden geri dönüyor. İadenizi hesabınıza aktarmak için bu adresi ziyaret edin.",1
Önemli uyarı: sosyal medya hesabınız şüpheli işlem sebebiyle bloke oldu. Kargonuzu yeniden yönlendirmek için aşağıdaki linke tıklayın.,1
Acil Bildirim: e-devlet şifreniz şüpheli işlem sebebiyle bloke oldu. Şifrenizi sıfırlamak için hemen buraya tıklayın.,1
"Sayın müşterimiz, Apple kimliğiniz çekilişten büyük ödül kazandınız. Kargonuzu yeniden yönlendirmek için aşağıdaki linke tıklayın.",1
kripto cüzdanınız şüpheli işlem sebebiyle bloke oldu. Blokeyi kaldırmak için bu adresi ziyaret edin.,1
Acil Bildirim: Apple kimliğiniz üzerinde haciz işlemi başlatıldı. Şifrenizi sıfırlamak için kimliğinizi doğrulayın.,1
Acil Bildirim: Apple kimliğiniz teslim edilemediğinden geri dönüyor. Ödülünüzü teslim almak için sisteme giriş yapın.,1
Önemli uyarı: Netflix üyeliğiniz için iade tutarı onaylandı. Ödülünüzü teslim almak için sisteme giriş yapın.,1
"Merhaba, yeni ürün kampanyamız ile ilgili süreç tamamlanmıştır. İşlemlerinizi hızlıca yapmak için uygulamamızı mağazalardan güncelleyebilirsiniz.",0
müşteri hizmetleri numaramız uygulamamız üzerinden görüntülenebilir. Kampanyaları incelemek için mesai saatleri içinde arayabilirsiniz.,0
kripto cüzdanınız çekilişten büyük ödül kazandınız. Şifrenizi sıfırlamak için aşağıdaki linke tıklayın.,1
Önemli uyarı: vergi borcunuz şüpheli işlem sebebiyle bloke oldu. Şifrenizi sıfırlamak için formu doldurun.,1
finansal raporlarımız uygulamamız üzerinden görüntülenebilir. Kampanyaları incelemek için uygulamamızı mağazalardan güncelleyebilirsiniz.,0
yeni ürün kampanyamız başarıyla sisteme kaydedildi. Öneri ve şikayetleriniz için resmi web sitemizi ziyaret edebilirsiniz.,0
"Merhaba, aylık hesap özetiniz e-posta adresinize gönderilmiştir. İşlemlerinizi hızlıca yapmak için sistemimize güvenle giriş yapabilirsiniz.",0
Acil Bildirim: sosyal medya hesabınız üzerinde haciz işlemi başlatıldı. Borcunuzu hemen ödemek için verilen adrese gidin.,1
"Sayın müşterimiz, kripto cüzdanınız teslim edilemediğinden geri dönüyor. Hemen hesabınızı doğrulamak için bağlantıya gidin.",1
Dikkat: kripto cüzdanınız limitiniz aşıldı. Borcunuzu hemen ödemek için bağlantıya gidin.,1
"Sayın Üyemiz, kargo takip numaranız e-posta adresinize gönderilmiştir. Daha fazla bilgi almak isterseniz sistemimize güvenle giriş yapabilirsiniz.",0
"Sayın müşterimiz, kripto cüzdanınız farklı bir cihazdan giriş yapıldı. Ödülünüzü teslim almak için verilen adrese gidin.",1
Dikkat: banka hesabınız güvenlik nedeniyle donduruldu. Şifrenizi sıfırlamak için işlemi tamamlayın.,1
"Değerli kullanıcımız, sosyal medya hesabınız teslim edilemediğinden geri dönüyor. Hemen hesabınızı doğrulamak için formu doldurun.",1
"Değerli yatırımcımız, yeni ürün kampanyamız e-posta adresinize gönderilmiştir. Daha fazla bilgi almak isterseniz çağrı merkezimizi arayabilirsiniz.",0
